Tanggal,Provinsi,Kasus Aktif
21-Mar,Jawa Barat,47
22-Mar,Jawa Barat,45
23-Mar,Jawa Barat,45
24-Mar,Jawa Barat,45
25-Mar,Jawa Barat,58
26-Mar,Jawa Barat,62
27-Mar,Jawa Barat,79
28-Mar,Jawa Barat,96
29-Mar,Jawa Barat,124
30-Mar,Jawa Barat,152
31-Mar,Jawa Barat,166
1-Apr,Jawa Barat,188
2-Apr,Jawa Barat,187
3-Apr,Jawa Barat,188
4-Apr,Jawa Barat,207
5-Apr,Jawa Barat,212
6-Apr,Jawa Barat,221
7-Apr,Jawa Barat,297
8-Apr,Jawa Barat,313
9-Apr,Jawa Barat,317
10-Apr,Jawa Barat,329
11-Apr,Jawa Barat,362
12-Apr,Jawa Barat,388
13-Apr,Jawa Barat,466
14-Apr,Jawa Barat,455
15-Apr,Jawa Barat,484
16-Apr,Jawa Barat,489
17-Apr,Jawa Barat,535
18-Apr,Jawa Barat,544
19-Apr,Jawa Barat,592
20-Apr,Jawa Barat,629
21-Apr,Jawa Barat,613
22-Apr,Jawa Barat,612
23-Apr,Jawa Barat,623
24-Apr,Jawa Barat,695
25-Apr,Jawa Barat,737
26-Apr,Jawa Barat,742
27-Apr,Jawa Barat,777
28-Apr,Jawa Barat,787
29-Apr,Jawa Barat,823
30-Apr,Jawa Barat,786
1-May,Jawa Barat,784
2-May,Jawa Barat,812
3-May,Jawa Barat,817
4-May,Jawa Barat,1007
5-May,Jawa Barat,1046
6-May,Jawa Barat,1053
7-May,Jawa Barat,1109
8-May,Jawa Barat,1128
9-May,Jawa Barat,1140
10-May,Jawa Barat,1140
11-May,Jawa Barat,1185
12-May,Jawa Barat,1234
13-May,Jawa Barat,1221
14-May,Jawa Barat,1224
15-May,Jawa Barat,1237
16-May,Jawa Barat,1256
17-May,Jawa Barat,1222
18-May,Jawa Barat,1157
19-May,Jawa Barat,1165
20-May,Jawa Barat,1340
21-May,Jawa Barat,1416
22-May,Jawa Barat,1445
23-May,Jawa Barat,1447
24-May,Jawa Barat,1484
25-May,Jawa Barat,1506
26-May,Jawa Barat,1488
27-May,Jawa Barat,1473
28-May,Jawa Barat,1453
29-May,Jawa Barat,1477
30-May,Jawa Barat,1471
31-May,Jawa Barat,1497
1-Jun,Jawa Barat,1531
2-Jun,Jawa Barat,1515
3-Jun,Jawa Barat,1464
4-Jun,Jawa Barat,1480
5-Jun,Jawa Barat,1444
6-Jun,Jawa Barat,1439
7-Jun,Jawa Barat,1368
8-Jun,Jawa Barat,1311
9-Jun,Jawa Barat,1325
10-Jun,Jawa Barat,1350
11-Jun,Jawa Barat,1374
12-Jun,Jawa Barat,1354
13-Jun,Jawa Barat,1333
14-Jun,Jawa Barat,1308
15-Jun,Jawa Barat,1319
16-Jun,Jawa Barat,1349
17-Jun,Jawa Barat,1357
18-Jun,Jawa Barat,1356
19-Jun,Jawa Barat,1373
20-Jun,Jawa Barat,1396
21-Jun,Jawa Barat,1414
22-Jun,Jawa Barat,1407
23-Jun,Jawa Barat,1413
24-Jun,Jawa Barat,1448
25-Jun,Jawa Barat,1416
26-Jun,Jawa Barat,1341
27-Jun,Jawa Barat,1376
28-Jun,Jawa Barat,1396
29-Jun,Jawa Barat,1437
30-Jun,Jawa Barat,1435
1-Jul,Jawa Barat,1477
2-Jul,Jawa Barat,1502
3-Jul,Jawa Barat,1529
4-Jul,Jawa Barat,1601
5-Jul,Jawa Barat,1695
6-Jul,Jawa Barat,1804
7-Jul,Jawa Barat,1836
8-Jul,Jawa Barat,1912
9-Jul,Jawa Barat,2846
10-Jul,Jawa Barat,2926
11-Jul,Jawa Barat,2974
12-Jul,Jawa Barat,3014
13-Jul,Jawa Barat,3078
14-Jul,Jawa Barat,3125
15-Jul,Jawa Barat,3059
16-Jul,Jawa Barat,3061
17-Jul,Jawa Barat,3071
18-Jul,Jawa Barat,3097
19-Jul,Jawa Barat,3120
20-Jul,Jawa Barat,3086
21-Jul,Jawa Barat,3111
22-Jul,Jawa Barat,3118
23-Jul,Jawa Barat,3166
24-Jul,Jawa Barat,3238
25-Jul,Jawa Barat,3277
26-Jul,Jawa Barat,3305
27-Jul,Jawa Barat,2944
28-Jul,Jawa Barat,2445
29-Jul,Jawa Barat,2491
30-Jul,Jawa Barat,2302
31-Jul,Jawa Barat,2356
1-Aug,Jawa Barat,2389
2-Aug,Jawa Barat,2435
3-Aug,Jawa Barat,2443
4-Aug,Jawa Barat,2361
5-Aug,Jawa Barat,2476
6-Aug,Jawa Barat,2526
7-Aug,Jawa Barat,2611
8-Aug,Jawa Barat,2811
9 Aug,Jawa Barat,2921
10 Aug,Jawa Barat,2927
11 Aug,Jawa Barat,2979
12 Aug,Jawa Barat,3016
13 Aug,Jawa Barat,3097
14 Aug,Jawa Barat,3449
15 Aug,Jawa Barat,3650
16 Aug,Jawa Barat,3690
17 Aug,Jawa Barat,3689
18 Aug,Jawa Barat,3718
19 Aug,Jawa Barat,3770
20 Aug,Jawa Barat,3896
21 Aug,Jawa Barat,3859
22 Aug,Jawa Barat,3806
23 Aug,Jawa Barat,3356
24 Aug,Jawa Barat,3282
25 Aug,Jawa Barat,3526
26 Aug,Jawa Barat,3674
27 Aug,Jawa Barat,3742
28 Aug,Jawa Barat,4199
29 Aug,Jawa Barat,4478
30 Aug,Jawa Barat,4560
31 Aug,Jawa Barat,4640
1 Sep,Jawa Barat,4801
2 Sep,Jawa Barat,4866
3 Sep,Jawa Barat,5070
4 Sep,Jawa Barat,5368
5 Sep,Jawa Barat,5551
6 Sep,Jawa Barat,5670
7 Sep,Jawa Barat,5786
8 Sep,Jawa Barat,6044
9 Sep,Jawa Barat,6281
10 Sep,Jawa Barat,6507
11 Sep,Jawa Barat,6486
12 Sep,Jawa Barat,6444
13 Sep,Jawa Barat,6404
14 Sep,Jawa Barat,6443
15 Sep,Jawa Barat,6527
16 Sep,Jawa Barat,6606
17 Sep,Jawa Barat,6625
18 Sep,Jawa Barat,6676
19 Sep,Jawa Barat,6592
20 Sep,Jawa Barat,6595
21 Sep,Jawa Barat,7016
22 Sep,Jawa Barat,6992
23 Sep,Jawa Barat,7325
24 Sep,Jawa Barat,7868
25 Sep,Jawa Barat,7741
26 Sep,Jawa Barat,7487
27 Sep,Jawa Barat,7693
28 Sep,Jawa Barat,7872
29 Sep,Jawa Barat,8075
30 Sep,Jawa Barat,8135
1 Oct,Jawa Barat,8551
2 Oct,Jawa Barat,8895
3 Oct,Jawa Barat,9128
4 Oct,Jawa Barat,9282
5 Oct,Jawa Barat,8980
6 Oct,Jawa Barat,9271
7 Oct,Jawa Barat,9497
8 Oct,Jawa Barat,9766
9 Oct,Jawa Barat,9705
10 Oct,Jawa Barat,9594
11 Oct,Jawa Barat,9244
12 Oct,Jawa Barat,9283
13 Oct,Jawa Barat,9279
14 Oct,Jawa Barat,9184
15 Oct,Jawa Barat,9463
16 Oct,Jawa Barat,9500
17 Oct,Jawa Barat,9560
18 Oct,Jawa Barat,9426
19 Oct,Jawa Barat,9590
20 Oct,Jawa Barat,9829
21 Oct,Jawa Barat,9920
22 Oct,Jawa Barat,10301
23 Oct,Jawa Barat,10476
24 Oct,Jawa Barat,10224
25 Oct,Jawa Barat,10102
26 Oct,Jawa Barat,10076
27 Oct,Jawa Barat,9897
28 Oct,Jawa Barat,9927
29 Oct,Jawa Barat,9894
30 Oct,Jawa Barat,9854
31 Oct,Jawa Barat,9975
1 Nov,Jawa Barat,9580
2 Nov,Jawa Barat,9521
3 Nov,Jawa Barat,9613
4 Nov,Jawa Barat,9824
5 Nov,Jawa Barat,10062
6 Nov,Jawa Barat,10198
7 Nov,Jawa Barat,10212
8 Nov,Jawa Barat,10065
9 Nov,Jawa Barat,9473
10 Nov,Jawa Barat,9311
11 Nov,Jawa Barat,9540
12 Nov,Jawa Barat,9728
13 Nov,Jawa Barat,10142
14 Nov,Jawa Barat,10477
15 Nov,Jawa Barat,9763
16 Nov,Jawa Barat,9574
17 Nov,Jawa Barat,9402
18 Nov,Jawa Barat,8986
19 Nov,Jawa Barat,8931
20 Nov,Jawa Barat,8775
21 Nov,Jawa Barat,8509
22 Nov,Jawa Barat,8187
23 Nov,Jawa Barat,7774
24 Nov,Jawa Barat,7641
25 Nov,Jawa Barat,7608
26 Nov,Jawa Barat,7668
27 Nov,Jawa Barat,7580
28 Nov,Jawa Barat,7080
29 Nov,Jawa Barat,6532
30 Nov,Jawa Barat,6559
1 Dec,Jawa Barat,6710
2 Dec,Jawa Barat,7084
3 Dec,Jawa Barat,8458
4 Dec,Jawa Barat,9067
5 Dec,Jawa Barat,9464
6 Dec,Jawa Barat,9720
7 Dec,Jawa Barat,9817
8 Dec,Jawa Barat,9800
9 Dec,Jawa Barat,10146
10 Dec,Jawa Barat,10291
11 Dec,Jawa Barat,10387
12 Dec,Jawa Barat,10661
13 Dec,Jawa Barat,10877
14 Dec,Jawa Barat,10609
15 Dec,Jawa Barat,10717
16 Dec,Jawa Barat,11130
17 Dec,Jawa Barat,11498
18 Dec,Jawa Barat,11553
19 Dec,Jawa Barat,12048
20 Dec,Jawa Barat,11913
21 Dec,Jawa Barat,11995
22 Dec,Jawa Barat,12146
23 Dec,Jawa Barat,12092
24 Dec,Jawa Barat,12292
25 Dec,Jawa Barat,12470
26 Dec,Jawa Barat,12393
27 Dec,Jawa Barat,12070
28 Dec,Jawa Barat,11641
29 Dec,Jawa Barat,11810
30 Dec,Jawa Barat,11833
31 Dec,Jawa Barat,11619
1 Jan,Jawa Barat,11910
2 Jan,Jawa Barat,12160
3 Jan,Jawa Barat,12273
4 Jan,Jawa Barat,12306
5 Jan,Jawa Barat,12315
6 Jan,Jawa Barat,12411
7 Jan,Jawa Barat,12617
8 Jan,Jawa Barat,13523
9 Jan,Jawa Barat,14069
10 Jan,Jawa Barat,14577
11 Jan,Jawa Barat,14981
12 Jan,Jawa Barat,15536
13 Jan,Jawa Barat,16212
14 Jan,Jawa Barat,17032
15 Jan,Jawa Barat,19026
16 Jan,Jawa Barat,20301
17 Jan,Jawa Barat,20199
18 Jan,Jawa Barat,20033
19 Jan,Jawa Barat,20331
20 Jan,Jawa Barat,20648
21 Jan,Jawa Barat,20219
22 Jan,Jawa Barat,21291
23 Jan,Jawa Barat,20965
24 Jan,Jawa Barat,21518
25 Jan,Jawa Barat,22307
26 Jan,Jawa Barat,23970
27 Jan,Jawa Barat,25262
28 Jan,Jawa Barat,27304
29 Jan,Jawa Barat,28896
30 Jan,Jawa Barat,30827
31 Jan,Jawa Barat,31153
1 Feb,Jawa Barat,31567
2 Feb,Jawa Barat,31277
3 Feb,Jawa Barat,31618
4 Feb,Jawa Barat,31262
5 Feb,Jawa Barat,30677
6 Feb,Jawa Barat,31527
7 Feb,Jawa Barat,31413
8 Feb,Jawa Barat,29766
9 Feb,Jawa Barat,28308
10 Feb,Jawa Barat,27903
11 Feb,Jawa Barat,27807
12 Feb,Jawa Barat,26903
13 Feb,Jawa Barat,26155
14 Feb,Jawa Barat,25339
15 Feb,Jawa Barat,25016
16 Feb,Jawa Barat,26934
17 Feb,Jawa Barat,28352
18 Feb,Jawa Barat,29514
19 Feb,Jawa Barat,30685
20 Feb,Jawa Barat,30127
21 Feb,Jawa Barat,29521
22 Feb,Jawa Barat,30485
23 Feb,Jawa Barat,32747
24 Feb,Jawa Barat,33552
25 Feb,Jawa Barat,34959
26 Feb,Jawa Barat,36398
27 Feb,Jawa Barat,36618
28 Feb,Jawa Barat,36803
1 Mar,Jawa Barat,36769
2 Mar,Jawa Barat,36135
3 Mar,Jawa Barat,35748
4 Mar,Jawa Barat,36217
5 Mar,Jawa Barat,36298
6 Mar,Jawa Barat,36066
7 Mar,Jawa Barat,36892
8 Mar,Jawa Barat,36650
9 Mar,Jawa Barat,37410
10 Mar,Jawa Barat,37711
11 Mar,Jawa Barat,34274
12 Mar,Jawa Barat,33106
13 Mar,Jawa Barat,32438
14 Mar,Jawa Barat,32619
15 Mar,Jawa Barat,32361
16 Mar,Jawa Barat,31822
17 Mar,Jawa Barat,28983
18 Mar,Jawa Barat,29030
19 Mar,Jawa Barat,29400
20 Mar,Jawa Barat,28503
21 Mar,Jawa Barat,27674
22 Mar,Jawa Barat,27826
23 Mar,Jawa Barat,27607
24 Mar,Jawa Barat,26460
25 Mar,Jawa Barat,26473
26 Mar,Jawa Barat,25832
27 Mar,Jawa Barat,25024
28 Mar,Jawa Barat,24712
29 Mar,Jawa Barat,24946
30 Mar,Jawa Barat,24807
31 Mar,Jawa Barat,25054
1 Apr,Jawa Barat,24726
2 Apr,Jawa Barat,24899
3 Apr,Jawa Barat,24865
4 Apr,Jawa Barat,24905
5 Apr,Jawa Barat,25118
6 Apr,Jawa Barat,25369
7 Apr,Jawa Barat,25443
8 Apr,Jawa Barat,24921
9 Apr,Jawa Barat,25378
10 Apr,Jawa Barat,25891
11 Apr,Jawa Barat,25968
12 Apr,Jawa Barat,27061
13 Apr,Jawa Barat,27421
14 Apr,Jawa Barat,28303
15 Apr,Jawa Barat,28126
16 Apr,Jawa Barat,28507
17 Apr,Jawa Barat,28634
18 Apr,Jawa Barat,28987
19 Apr,Jawa Barat,29547
20 Apr,Jawa Barat,30282
21 Apr,Jawa Barat,28934
22 Apr,Jawa Barat,28926
23 Apr,Jawa Barat,28938
24 Apr,Jawa Barat,28555
25 Apr,Jawa Barat,28834
26 Apr,Jawa Barat,29924
27 Apr,Jawa Barat,30225
28 Apr,Jawa Barat,30534
29 Apr,Jawa Barat,30483
30 Apr,Jawa Barat,30454
1 May,Jawa Barat,30443
2 May,Jawa Barat,30626
3 May,Jawa Barat,30958
4 May,Jawa Barat,30461
5 May,Jawa Barat,30144
6 May,Jawa Barat,29588
7 May,Jawa Barat,30173
8 May,Jawa Barat,30394
9 May,Jawa Barat,30321
10 May,Jawa Barat,29071
11 May,Jawa Barat,29353
12 May,Jawa Barat,29392
13 May,Jawa Barat,29181
14 May,Jawa Barat,29104
15 May,Jawa Barat,29246
16 May,Jawa Barat,29590
17 May,Jawa Barat,29782
18 May,Jawa Barat,29255
19 May,Jawa Barat,28944
20 May,Jawa Barat,28938
21 May,Jawa Barat,28523
22 May,Jawa Barat,28866
23 May,Jawa Barat,29117
24 May,Jawa Barat,29068
25 May,Jawa Barat,29057
26 May,Jawa Barat,29045
27 May,Jawa Barat,29343
28 May,Jawa Barat,29610
29 May,Jawa Barat,29637
30 May,Jawa Barat,29785
31 May,Jawa Barat,29877
1 Jun,Jawa Barat,28718
2 Jun,Jawa Barat,26749
3 Jun,Jawa Barat,20258
4 Jun,Jawa Barat,19450
5 Jun,Jawa Barat,19725
6 Jun,Jawa Barat,20225
7 Jun,Jawa Barat,21019
8 Jun,Jawa Barat,21070
9 Jun,Jawa Barat,21772
10 Jun,Jawa Barat,21827
11 Jun,Jawa Barat,21654
12 Jun,Jawa Barat,21750
13 Jun,Jawa Barat,22271
14 Jun,Jawa Barat,22034
15 Jun,Jawa Barat,22529
16 Jun,Jawa Barat,23602
17 Jun,Jawa Barat,25289
18 Jun,Jawa Barat,26739
19 Jun,Jawa Barat,27782
20 Jun,Jawa Barat,28756
21 Jun,Jawa Barat,30202
22 Jun,Jawa Barat,32571
23 Jun,Jawa Barat,34413
24 Jun,Jawa Barat,35717
25 Jun,Jawa Barat,38219
26 Jun,Jawa Barat,40736
27 Jun,Jawa Barat,43436
28 Jun,Jawa Barat,46961
29 Jun,Jawa Barat,49617
30 Jun,Jawa Barat,51825
1 Jul,Jawa Barat,56655
2 Jul,Jawa Barat,59965
3 Jul,Jawa Barat,63045
4 Jul,Jawa Barat,65330
5 Jul,Jawa Barat,70596
6 Jul,Jawa Barat,74263
7 Jul,Jawa Barat,79082
8 Jul,Jawa Barat,83459
9 Jul,Jawa Barat,85748
10 Jul,Jawa Barat,86511
11 Jul,Jawa Barat,89363
12 Jul,Jawa Barat,92681
13 Jul,Jawa Barat,95559
14 Jul,Jawa Barat,101742
15 Jul,Jawa Barat,107580
16 Jul,Jawa Barat,110834
17 Jul,Jawa Barat,115257
18 Jul,Jawa Barat,119048
19 Jul,Jawa Barat,121035
20 Jul,Jawa Barat,124826
21 Jul,Jawa Barat,123795
22 Jul,Jawa Barat,126865
23 Jul,Jawa Barat,128759
24 Jul,Jawa Barat,129522
25 Jul,Jawa Barat,129560
26 Jul,Jawa Barat,128847
27 Jul,Jawa Barat,127787
28 Jul,Jawa Barat,127881
29 Jul,Jawa Barat,127345
30 Jul,Jawa Barat,126732
31 Jul,Jawa Barat,123826
1 Aug,Jawa Barat,122965
2 Aug,Jawa Barat,118967
3 Aug,Jawa Barat,118075
4 Aug,Jawa Barat,116549
5 Aug,Jawa Barat,111462
6 Aug,Jawa Barat,107907
7 Aug,Jawa Barat,105913
8 Aug,Jawa Barat,89300
9 Aug,Jawa Barat,82802
10 Aug,Jawa Barat,79033
11 Aug,Jawa Barat,73967
12 Aug,Jawa Barat,71226
13 Aug,Jawa Barat,65365
14 Aug,Jawa Barat,65000
15 Aug,Jawa Barat,64154
16 Aug,Jawa Barat,62027
17 Aug,Jawa Barat,59686
18 Aug,Jawa Barat,56337
19 Aug,Jawa Barat,52684
20 Aug,Jawa Barat,52087
21 Aug,Jawa Barat,51837
22 Aug,Jawa Barat,51140
23 Aug,Jawa Barat,50984
24 Aug,Jawa Barat,41673
25 Aug,Jawa Barat,33381
26 Aug,Jawa Barat,27706
27 Aug,Jawa Barat,26468
28 Aug,Jawa Barat,25743
29 Aug,Jawa Barat,24802
30 Aug,Jawa Barat,22598
31 Aug,Jawa Barat,21401
1 Sep,Jawa Barat,20823
2 Sep,Jawa Barat,16724
3 Sep,Jawa Barat,15132
4 Sep,Jawa Barat,13066
5 Sep,Jawa Barat,12608
6 Sep,Jawa Barat,11135
7 Sep,Jawa Barat,8812
8 Sep,Jawa Barat,8325
9 Sep,Jawa Barat,8117
10 Sep,Jawa Barat,7719
11 Sep,Jawa Barat,7862
12 Sep,Jawa Barat,7447
13 Sep,Jawa Barat,6945
14 Sep,Jawa Barat,6609
15 Sep,Jawa Barat,5983
16 Sep,Jawa Barat,5565
17 Sep,Jawa Barat,5506
18 Sep,Jawa Barat,5308
19 Sep,Jawa Barat,4850
20 Sep,Jawa Barat,4504
21 Sep,Jawa Barat,4215
22 Sep,Jawa Barat,3986
23 Sep,Jawa Barat,3843
24 Sep,Jawa Barat,3719
25 Sep,Jawa Barat,3691
26 Sep,Jawa Barat,3546
27 Sep,Jawa Barat,3260
28 Sep,Jawa Barat,3220
29 Sep,Jawa Barat,3017
30 Sep,Jawa Barat,2879
21-Mar,Jawa Tengah,11
22-Mar,Jawa Tengah,12
23-Mar,Jawa Tengah,12
24-Mar,Jawa Tengah,16
25-Mar,Jawa Tengah,34
26-Mar,Jawa Tengah,34
27-Mar,Jawa Tengah,37
28-Mar,Jawa Tengah,48
29-Mar,Jawa Tengah,56
30-Mar,Jawa Tengah,74
31-Mar,Jawa Tengah,86
1-Apr,Jawa Tengah,97
2-Apr,Jawa Tengah,97
3-Apr,Jawa Tengah,85
4-Apr,Jawa Tengah,91
5-Apr,Jawa Tengah,88
6-Apr,Jawa Tengah,96
7-Apr,Jawa Tengah,97
8-Apr,Jawa Tengah,104
9-Apr,Jawa Tengah,104
10-Apr,Jawa Tengah,104
11-Apr,Jawa Tengah,104
12-Apr,Jawa Tengah,156
13-Apr,Jawa Tengah,159
14-Apr,Jawa Tengah,233
15-Apr,Jawa Tengah,246
16-Apr,Jawa Tengah,254
17-Apr,Jawa Tengah,227
18-Apr,Jawa Tengah,244
19-Apr,Jawa Tengah,254
20-Apr,Jawa Tengah,256
21-Apr,Jawa Tengah,354
22-Apr,Jawa Tengah,372
23-Apr,Jawa Tengah,431
24-Apr,Jawa Tengah,463
25-Apr,Jawa Tengah,509
26-Apr,Jawa Tengah,519
27-Apr,Jawa Tengah,520
28-Apr,Jawa Tengah,535
29-Apr,Jawa Tengah,551
30-Apr,Jawa Tengah,563
1-May,Jawa Tengah,574
2-May,Jawa Tengah,593
3-May,Jawa Tengah,602
4-May,Jawa Tengah,624
5-May,Jawa Tengah,655
6-May,Jawa Tengah,682
7-May,Jawa Tengah,695
8-May,Jawa Tengah,707
9-May,Jawa Tengah,720
10-May,Jawa Tengah,739
11-May,Jawa Tengah,685
12-May,Jawa Tengah,694
13-May,Jawa Tengah,728
14-May,Jawa Tengah,771
15-May,Jawa Tengah,805
16-May,Jawa Tengah,823
17-May,Jawa Tengah,840
18-May,Jawa Tengah,843
19-May,Jawa Tengah,853
20-May,Jawa Tengah,869
21-May,Jawa Tengah,892
22-May,Jawa Tengah,909
23-May,Jawa Tengah,963
24-May,Jawa Tengah,980
25-May,Jawa Tengah,981
26-May,Jawa Tengah,970
27-May,Jawa Tengah,981
28-May,Jawa Tengah,990
29-May,Jawa Tengah,944
30-May,Jawa Tengah,941
31-May,Jawa Tengah,972
1-Jun,Jawa Tengah,977
2-Jun,Jawa Tengah,991
3-Jun,Jawa Tengah,1013
4-Jun,Jawa Tengah,1036
5-Jun,Jawa Tengah,1054
6-Jun,Jawa Tengah,1079
7-Jun,Jawa Tengah,1099
8-Jun,Jawa Tengah,1116
9-Jun,Jawa Tengah,1063
10-Jun,Jawa Tengah,1084
11-Jun,Jawa Tengah,1098
12-Jun,Jawa Tengah,1092
13-Jun,Jawa Tengah,1134
14-Jun,Jawa Tengah,1226
15-Jun,Jawa Tengah,1289
16-Jun,Jawa Tengah,1315
17-Jun,Jawa Tengah,1365
18-Jun,Jawa Tengah,1381
19-Jun,Jawa Tengah,1428
20-Jun,Jawa Tengah,1506
21-Jun,Jawa Tengah,1583
22-Jun,Jawa Tengah,1603
23-Jun,Jawa Tengah,1598
24-Jun,Jawa Tengah,1662
25-Jun,Jawa Tengah,1740
26-Jun,Jawa Tengah,1917
27-Jun,Jawa Tengah,2092
28-Jun,Jawa Tengah,2266
29-Jun,Jawa Tengah,2421
30-Jun,Jawa Tengah,2524
1-Jul,Jawa Tengah,2587
2-Jul,Jawa Tengah,2632
3-Jul,Jawa Tengah,2716
4-Jul,Jawa Tengah,2761
5-Jul,Jawa Tengah,2904
6-Jul,Jawa Tengah,2956
7-Jul,Jawa Tengah,3041
8-Jul,Jawa Tengah,3171
9-Jul,Jawa Tengah,3261
10-Jul,Jawa Tengah,3213
11-Jul,Jawa Tengah,3263
12-Jul,Jawa Tengah,3298
13-Jul,Jawa Tengah,3368
14-Jul,Jawa Tengah,3418
15-Jul,Jawa Tengah,3541
16-Jul,Jawa Tengah,3666
17-Jul,Jawa Tengah,3546
18-Jul,Jawa Tengah,3562
19-Jul,Jawa Tengah,3419
20-Jul,Jawa Tengah,3437
21-Jul,Jawa Tengah,3443
22-Jul,Jawa Tengah,3562
23-Jul,Jawa Tengah,3667
24-Jul,Jawa Tengah,3651
25-Jul,Jawa Tengah,3732
26-Jul,Jawa Tengah,3698
27-Jul,Jawa Tengah,3783
28-Jul,Jawa Tengah,3740
29-Jul,Jawa Tengah,3764
30-Jul,Jawa Tengah,3536
31-Jul,Jawa Tengah,3573
1-Aug,Jawa Tengah,3402
2-Aug,Jawa Tengah,3307
3-Aug,Jawa Tengah,3282
4-Aug,Jawa Tengah,3242
5-Aug,Jawa Tengah,3221
6-Aug,Jawa Tengah,3142
7-Aug,Jawa Tengah,3171
8-Aug,Jawa Tengah,3180
9 Aug,Jawa Tengah,3255
10 Aug,Jawa Tengah,3164
11 Aug,Jawa Tengah,3157
12 Aug,Jawa Tengah,3185
13 Aug,Jawa Tengah,3272
14 Aug,Jawa Tengah,3402
15 Aug,Jawa Tengah,3468
16 Aug,Jawa Tengah,3568
17 Aug,Jawa Tengah,3557
18 Aug,Jawa Tengah,3570
19 Aug,Jawa Tengah,3563
20 Aug,Jawa Tengah,3591
21 Aug,Jawa Tengah,3582
22 Aug,Jawa Tengah,3523
23 Aug,Jawa Tengah,3641
24 Aug,Jawa Tengah,3691
25 Aug,Jawa Tengah,3744
26 Aug,Jawa Tengah,3703
27 Aug,Jawa Tengah,3707
28 Aug,Jawa Tengah,3801
29 Aug,Jawa Tengah,3881
30 Aug,Jawa Tengah,3922
31 Aug,Jawa Tengah,3993
1 Sep,Jawa Tengah,4058
2 Sep,Jawa Tengah,4091
3 Sep,Jawa Tengah,4180
4 Sep,Jawa Tengah,4245
5 Sep,Jawa Tengah,4208
6 Sep,Jawa Tengah,4249
7 Sep,Jawa Tengah,4344
8 Sep,Jawa Tengah,4427
9 Sep,Jawa Tengah,4536
10 Sep,Jawa Tengah,4761
11 Sep,Jawa Tengah,5128
12 Sep,Jawa Tengah,5352
13 Sep,Jawa Tengah,5518
14 Sep,Jawa Tengah,5439
15 Sep,Jawa Tengah,5438
16 Sep,Jawa Tengah,5640
17 Sep,Jawa Tengah,5687
18 Sep,Jawa Tengah,5457
19 Sep,Jawa Tengah,5285
20 Sep,Jawa Tengah,5279
21 Sep,Jawa Tengah,5176
22 Sep,Jawa Tengah,4956
23 Sep,Jawa Tengah,4822
24 Sep,Jawa Tengah,4542
25 Sep,Jawa Tengah,4589
26 Sep,Jawa Tengah,4727
27 Sep,Jawa Tengah,4864
28 Sep,Jawa Tengah,4959
29 Sep,Jawa Tengah,4962
30 Sep,Jawa Tengah,4987
1 Oct,Jawa Tengah,5094
2 Oct,Jawa Tengah,5218
3 Oct,Jawa Tengah,5385
4 Oct,Jawa Tengah,5513
5 Oct,Jawa Tengah,5673
6 Oct,Jawa Tengah,5725
7 Oct,Jawa Tengah,5834
8 Oct,Jawa Tengah,5902
9 Oct,Jawa Tengah,6094
10 Oct,Jawa Tengah,6217
11 Oct,Jawa Tengah,6322
12 Oct,Jawa Tengah,6274
13 Oct,Jawa Tengah,6440
14 Oct,Jawa Tengah,5819
15 Oct,Jawa Tengah,4040
16 Oct,Jawa Tengah,4078
17 Oct,Jawa Tengah,4164
18 Oct,Jawa Tengah,4125
19 Oct,Jawa Tengah,4084
20 Oct,Jawa Tengah,3913
21 Oct,Jawa Tengah,3894
22 Oct,Jawa Tengah,4033
23 Oct,Jawa Tengah,4119
24 Oct,Jawa Tengah,3953
25 Oct,Jawa Tengah,3938
26 Oct,Jawa Tengah,3775
27 Oct,Jawa Tengah,3762
28 Oct,Jawa Tengah,3743
29 Oct,Jawa Tengah,3872
30 Oct,Jawa Tengah,3753
31 Oct,Jawa Tengah,4073
1 Nov,Jawa Tengah,4188
2 Nov,Jawa Tengah,4064
3 Nov,Jawa Tengah,4064
4 Nov,Jawa Tengah,4234
5 Nov,Jawa Tengah,4249
6 Nov,Jawa Tengah,4557
7 Nov,Jawa Tengah,4717
8 Nov,Jawa Tengah,5090
9 Nov,Jawa Tengah,5402
10 Nov,Jawa Tengah,5835
11 Nov,Jawa Tengah,5675
12 Nov,Jawa Tengah,5933
13 Nov,Jawa Tengah,6939
14 Nov,Jawa Tengah,7891
15 Nov,Jawa Tengah,8665
16 Nov,Jawa Tengah,9027
17 Nov,Jawa Tengah,9277
18 Nov,Jawa Tengah,9366
19 Nov,Jawa Tengah,9469
20 Nov,Jawa Tengah,9571
21 Nov,Jawa Tengah,9975
22 Nov,Jawa Tengah,9809
23 Nov,Jawa Tengah,10494
24 Nov,Jawa Tengah,11109
25 Nov,Jawa Tengah,11746
26 Nov,Jawa Tengah,12002
27 Nov,Jawa Tengah,12534
28 Nov,Jawa Tengah,13173
29 Nov,Jawa Tengah,14376
30 Nov,Jawa Tengah,13963
1 Dec,Jawa Tengah,14210
2 Dec,Jawa Tengah,14525
3 Dec,Jawa Tengah,14951
4 Dec,Jawa Tengah,15504
5 Dec,Jawa Tengah,15890
6 Dec,Jawa Tengah,16238
7 Dec,Jawa Tengah,16538
8 Dec,Jawa Tengah,16878
9 Dec,Jawa Tengah,17418
10 Dec,Jawa Tengah,17750
