Tanggal;Provinsi;Kasus Aktif
23-Oct;Bali;787
24-Oct;Bali;764
25-Oct;Bali;790
26-Oct;Bali;796
27-Oct;Bali;781
28-Oct;Bali;811
29-Oct;Bali;812
30-Oct;Bali;766
31-Oct;Bali;853
01-Nov;Bali;751
02-Nov;Bali;689
03-Nov;Bali;667
04-Nov;Bali;662
05-Nov;Bali;617
06-Nov;Bali;607
07-Nov;Bali;625
08-Nov;Bali;621
09-Nov;Bali;618
10-Nov;Bali;660
11-Nov;Bali;617
12-Nov;Bali;655
13-Nov;Bali;663
14-Nov;Bali;698
15-Nov;Bali;663
16-Nov;Bali;660
17-Nov;Bali;653
18-Nov;Bali;636
19-Nov;Bali;658
20-Nov;Bali;663
21-Nov;Bali;684
22-Nov;Bali;725
23-Nov;Bali;727
24-Nov;Bali;732
25-Nov;Bali;758
26-Nov;Bali;814
27-Nov;Bali;840
28-Nov;Bali;835
29-Nov;Bali;887
30-Nov;Bali;859
01-Dec;Bali;911
02-Dec;Bali;1018
03-Dec;Bali;1118
04-Dec;Bali;1168
05-Dec;Bali;1123
06-Dec;Bali;1157
07-Dec;Bali;944
08-Dec;Bali;890
09-Dec;Bali;927
10-Dec;Bali;936
11-Dec;Bali;926
12-Dec;Bali;898
13-Dec;Bali;904
14-Dec;Bali;879
15-Dec;Bali;875
16-Dec;Bali;872
17-Dec;Bali;901
18-Dec;Bali;941
19-Dec;Bali;951
20-Dec;Bali;955
21-Dec;Bali;971
22-Dec;Bali;921
23-Dec;Bali;946
24-Dec;Bali;939
25-Dec;Bali;941
26-Dec;Bali;929
27-Dec;Bali;894
28-Dec;Bali;897
29-Dec;Bali;926
30-Dec;Bali;967
31-Dec;Bali;1043
01-Jan;Bali;1050
02-Jan;Bali;1082
03-Jan;Bali;1121
04-Jan;Bali;1101
05-Jan;Bali;1156
06-Jan;Bali;1185
07-Jan;Bali;1232
08-Jan;Bali;1345
09-Jan;Bali;1420
10-Jan;Bali;1474
11-Jan;Bali;1561
12-Jan;Bali;1769
13-Jan;Bali;1910
14-Jan;Bali;1957
15-Jan;Bali;2060
16-Jan;Bali;2227
17-Jan;Bali;2359
18-Jan;Bali;2342
19-Jan;Bali;2356
20-Jan;Bali;2598
21-Jan;Bali;2852
22-Jan;Bali;2927
23-Jan;Bali;2906
24-Jan;Bali;2973
25-Jan;Bali;2843
26-Jan;Bali;3147
27-Jan;Bali;3432
28-Jan;Bali;3502
29-Jan;Bali;3603
30-Jan;Bali;3553
31-Jan;Bali;3512
01-Feb;Bali;3493
02-Feb;Bali;3424
03-Feb;Bali;3440
04-Feb;Bali;3282
05-Feb;Bali;3315
06-Feb;Bali;3116
07-Feb;Bali;3109
08-Feb;Bali;2901
09-Feb;Bali;3075
10-Feb;Bali;3053
11-Feb;Bali;2990
12-Feb;Bali;2977
13-Feb;Bali;2893
14-Feb;Bali;2797
15-Feb;Bali;2734
16-Feb;Bali;2685
17-Feb;Bali;2812
18-Feb;Bali;2762
19-Feb;Bali;2635
20-Feb;Bali;2361
21-Feb;Bali;2404
22-Feb;Bali;2348
23-Feb;Bali;2317
24-Feb;Bali;2325
25-Feb;Bali;2289
26-Feb;Bali;2344
27-Feb;Bali;2142
28-Feb;Bali;2219
01-Mar;Bali;2144
02-Mar;Bali;2078
03-Mar;Bali;2046
04-Mar;Bali;2041
05-Mar;Bali;1997
06-Mar;Bali;1926
07-Mar;Bali;1855
08-Mar;Bali;1815
09-Mar;Bali;1782
10-Mar;Bali;1802
11-Mar;Bali;1810
12-Mar;Bali;1767
13-Mar;Bali;1760
14-Mar;Bali;1760
15-Mar;Bali;1625
16-Mar;Bali;1474
17-Mar;Bali;1414
18-Mar;Bali;1523
19-Mar;Bali;1512
20-Mar;Bali;1436
21-Mar;Bali;1479
22-Mar;Bali;1454
23-Mar;Bali;1487
24-Mar;Bali;1534
25-Mar;Bali;1594
26-Mar;Bali;1614
27-Mar;Bali;1629
28-Mar;Bali;1601
29-Mar;Bali;1531
30-Mar;Bali;1531
31-Mar;Bali;1573
01-Apr;Bali;1554
02-Apr;Bali;1582
03-Apr;Bali;1539
04-Apr;Bali;1559
05-Apr;Bali;1569
06-Apr;Bali;1566
07-Apr;Bali;1622
08-Apr;Bali;1607
09-Apr;Bali;1639
10-Apr;Bali;1662
11-Apr;Bali;1656
12-Apr;Bali;1659
13-Apr;Bali;1680
14-Apr;Bali;1729
15-Apr;Bali;1748
16-Apr;Bali;1622
17-Apr;Bali;1611
18-Apr;Bali;1593
19-Apr;Bali;1491
20-Apr;Bali;1418
21-Apr;Bali;1454
22-Apr;Bali;1393
23-Apr;Bali;1374
24-Apr;Bali;1390
25-Apr;Bali;1374
26-Apr;Bali;1298
27-Apr;Bali;1311
28-Apr;Bali;1336
29-Apr;Bali;1290
30-Apr;Bali;1283
01-May;Bali;1254
02-May;Bali;1236
03-May;Bali;1221
04-May;Bali;1238
05-May;Bali;1255
06-May;Bali;1252
07-May;Bali;1190
08-May;Bali;1193
09-May;Bali;1172
10-May;Bali;1123
11-May;Bali;1119
12-May;Bali;1118
13-May;Bali;1134
14-May;Bali;1082
15-May;Bali;1001
16-May;Bali;993
17-May;Bali;949
18-May;Bali;921
19-May;Bali;899
20-May;Bali;876
21-May;Bali;817
22-May;Bali;777
23-May;Bali;791
24-May;Bali;786
25-May;Bali;760
26-May;Bali;773
27-May;Bali;735
28-May;Bali;717
29-May;Bali;691
30-May;Bali;671
31-May;Bali;634
01-Jun;Bali;611
02-Jun;Bali;568
03-Jun;Bali;543
04-Jun;Bali;516
05-Jun;Bali;500
06-Jun;Bali;473
07-Jun;Bali;464
08-Jun;Bali;455
09-Jun;Bali;437
10-Jun;Bali;439
11-Jun;Bali;423
12-Jun;Bali;407
13-Jun;Bali;406
14-Jun;Bali;394
15-Jun;Bali;417
16-Jun;Bali;460
17-Jun;Bali;485
18-Jun;Bali;524
19-Jun;Bali;637
20-Jun;Bali;704
21-Jun;Bali;734
22-Jun;Bali;810
23-Jun;Bali;919
24-Jun;Bali;1028
25-Jun;Bali;1157
26-Jun;Bali;1310
27-Jun;Bali;1408
28-Jun;Bali;1464
29-Jun;Bali;1599
30-Jun;Bali;1707
01-Jul;Bali;1892
02-Jul;Bali;2050
03-Jul;Bali;2140
04-Jul;Bali;2360
05-Jul;Bali;2553
06-Jul;Bali;2703
07-Jul;Bali;2990
08-Jul;Bali;3293
09-Jul;Bali;3641
10-Jul;Bali;4015
11-Jul;Bali;4269
12-Jul;Bali;4596
13-Jul;Bali;4939
14-Jul;Bali;5394
15-Jul;Bali;5803
16-Jul;Bali;6191
17-Jul;Bali;6658
18-Jul;Bali;7117
19-Jul;Bali;7312
20-Jul;Bali;7636
21-Jul;Bali;8066
22-Jul;Bali;8631
23-Jul;Bali;9320
24-Jul;Bali;9656
25-Jul;Bali;9922
26-Jul;Bali;10172
27-Jul;Bali;10624
28-Jul;Bali;11077
29-Jul;Bali;11561
30-Jul;Bali;12078
31-Jul;Bali;12416
01-Aug;Bali;12690
02-Aug;Bali;12917
03-Aug;Bali;13344
04-Aug;Bali;13594
05-Aug;Bali;13803
06-Aug;Bali;13475
07-Aug;Bali;13202
08-Aug;Bali;13082
09-Aug;Bali;12937
10-Aug;Bali;12736
11-Aug;Bali;12831
12-Aug;Bali;12592
13-Aug;Bali;12327
14-Aug;Bali;12444
15-Aug;Bali;11426
16-Aug;Bali;11303
17-Aug;Bali;11206
18-Aug;Bali;10720
19-Aug;Bali;10665
20-Aug;Bali;10387
21-Aug;Bali;9982
22-Aug;Bali;9458
23-Aug;Bali;8814
24-Aug;Bali;8736
25-Aug;Bali;8599
26-Aug;Bali;8163
27-Aug;Bali;7991
28-Aug;Bali;7607
29-Aug;Bali;6933
30-Aug;Bali;6322
31-Aug;Bali;6425
01-Sep;Bali;6371
02-Sep;Bali;5991
03-Sep;Bali;5738
04-Sep;Bali;5258
05-Sep;Bali;5034
06-Sep;Bali;4871
07-Sep;Bali;4790
08-Sep;Bali;4770
09-Sep;Bali;4606
10-Sep;Bali;4437
11-Sep;Bali;4319
12-Sep;Bali;4121
13-Sep;Bali;3876
14-Sep;Bali;3401
15-Sep;Bali;2765
16-Sep;Bali;2345
17-Sep;Bali;2285
18-Sep;Bali;2211
19-Sep;Bali;2140
20-Sep;Bali;2001
21-Sep;Bali;1902
22-Sep;Bali;1782
23-Sep;Bali;1672
24-Sep;Bali;1629
25-Sep;Bali;1576
26-Sep;Bali;1514
27-Sep;Bali;1438
28-Sep;Bali;1259
29-Sep;Bali;1160
30-Sep;Bali;1012
